BVF.DL,musp.DL,B.DL,Mel.DL,O2.DL,BVF.true,musp.true,B.true,Mel.true,O2.true
4.0596,9.088209738,2.2644,0.75971,74.884,4.1111,10,2.2333,0.88889,73.333
3.1775,23.11459869,2.3394,1.7398,86.089,3.2222,23.333,2.5,1.7778,82.222
3.4361,27.93608404,1.9226,1.0431,71.77,3.6667,30,2.2333,1.1111,64.444
2.219,18.70584595,2.0983,0.63329,74.937,2.3333,18.889,2.3667,0.66667,77.778
4.4362,11.87928964,2.1247,0.22031,68.773,4.5556,12.222,2.1,0.22222,68.889
2.0277,21.20334095,2.1197,1.7715,89.75,1.8889,21.111,2.1,1.7778,91.111
4.956,23.66570224,2.2192,0.43687,71.497,5,23.333,2.2333,0.44444,68.889
3.3822,10.50987821,2.5058,0.62722,72.547,3.2222,10,2.3667,0.66667,82.222
2.714,25.28082034,1.5167,0.85282,74.938,2.7778,25.556,1.5667,0.88889,68.889
4.9815,27.30518563,1.8285,0.69797,98.527,5,27.778,1.7,0.66667,100
1.015,10.19755712,1.9476,0.1513,69.743,1,10,2.2333,0.22222,64.444
1.8164,25.99460141,1.8798,1.034,88.96,1.8889,27.778,1.9667,1.1111,86.667
1.2999,19.9164388,1.5576,1.6881,75.863,1.4444,21.111,1.7,1.7778,68.889
3.5258,22.26499477,1.5824,1.8947,65.936,3.6667,23.333,1.7,2,64.444
1.0448,23.63706164,2.1823,1.4534,89.299,1,25.556,2.3667,1.5556,86.667
1.766,17.00092431,2.1842,1.0538,97.563,1.8889,18.889,2.3667,1.1111,91.111
2.8413,11.72614637,1.6646,1.5509,77.614,2.7778,12.222,1.7,1.5556,82.222
2.0732,17.21148849,1.5418,2.0281,83.497,1.8889,16.667,1.4333,2,91.111
1.3445,23.12846501,1.8672,1.6129,75.511,1.4444,25.556,2.1,1.7778,68.889
4.8341,14.83786543,2.0452,0.45978,74.105,5,14.444,2.2333,0.44444,77.778
3.176,21.27946299,2.2432,-0.025867,70.774,3.2222,21.111,2.3667,0,68.889
5.0101,31.15681869,2.2161,0.0075313,78.799,5,30,2.5,0,77.778
4.4574,13.51791837,1.9749,0.19106,81.339,4.5556,14.444,2.2333,0.22222,82.222
1.7324,21.94780753,1.7771,1.0499,81.565,1.8889,23.333,1.9667,1.1111,77.778
3.5976,13.30915489,2.5201,0.050609,58.257,3.6667,12.222,2.5,0,60
3.5082,22.45704998,1.8655,1.9173,74.231,3.6667,23.333,1.9667,2,73.333
2.1655,29.46368796,2.0426,1.8174,90.507,1.8889,30,1.7,1.7778,100
3.7842,15.34530387,2.0463,0.47936,60.78,3.6667,14.444,1.9667,0.44444,68.889
3.7379,21.74386501,2.4233,0.43066,95.385,3.6667,21.111,2.5,0.44444,95.556
2.0962,10.30382543,2.2469,0.89604,73.697,2.3333,12.222,2.5,1.1111,64.444
4.4793,25.83282794,2.1052,0.64316,75.512,5,30,2.3667,0.66667,68.889
1.5572,13.63149893,2.331,0.39295,96.19,1.4444,14.444,2.3667,0.44444,95.556
3.8092,28.08057013,1.6743,0.22019,100.27,3.6667,27.778,1.3,0.22222,100
2.047,28.27888714,1.508,1.8217,77.283,1.8889,27.778,1.3,1.7778,86.667
1.0569,13.20437228,2.2273,0.28573,102.26,1,12.222,1.5667,0.22222,100
4.7068,7.166549809,1.2724,-0.11754,96.418,5,10,1.5667,0,91.111
2.3212,19.77235518,2.1356,0.6632,78.134,2.3333,18.889,2.2333,0.66667,82.222
3.2078,29.22511663,2.2149,1.304,75.867,3.2222,30,2.5,1.3333,68.889
2.4617,22.15212308,1.5761,1.1775,88.415,2.3333,21.111,1.4333,1.1111,91.111
4.8207,23.4468465,1.8919,0.72682,65.813,5,23.333,1.7,0.66667,60
4.9481,11.00183056,1.6799,1.6013,74.87,5,10,1.5667,1.3333,73.333
2.9629,20.79686514,2.3059,1.663,95.232,2.7778,18.889,2.2333,1.5556,95.556
4.6172,24.96627051,1.8097,1.3618,98.103,4.5556,23.333,1.7,1.3333,100
2.4432,29.60961917,2.0046,1.3013,81.677,2.3333,30,2.1,1.3333,82.222
2.4529,22.40238715,1.7212,1.3944,80.15,2.3333,21.111,1.7,1.3333,82.222
1.7737,21.7165526,1.8275,1.6205,71.752,1.8889,23.333,2.1,1.7778,64.444
2.1035,23.40305326,2.0703,1.6623,86.657,1.8889,21.111,1.9667,1.5556,91.111
1.1995,24.92438207,1.6872,0.77469,75.42,1.4444,30,2.2333,0.88889,64.444
1.5074,23.93129243,1.5702,2.0211,79.54,1.4444,23.333,1.4333,2,86.667
1.8474,23.89610258,1.8375,1.2478,70.957,1.8889,25.556,2.1,1.3333,64.444
4.0489,22.59090481,2.1376,1.3799,71.209,4.1111,21.111,2.2333,1.3333,68.889
4.5889,18.8929301,1.7624,0.20732,90.577,4.5556,18.889,1.8333,0.22222,91.111
2.6069,29.29880399,1.6611,1.8815,88.122,2.3333,27.778,1.3,1.7778,100
4.3138,22.43762028,2.1705,0.46497,96.195,4.1111,21.111,2.1,0.44444,95.556
3.8452,10.28013137,1.477,1.7264,87.808,3.6667,10,1.3,1.5556,91.111
0.67161,20.59215643,1.6326,1.1303,65.442,1,21.111,1.7,1.1111,60
4.4182,15.39216503,1.2806,1.4027,87.898,4.1111,14.444,1.3,1.3333,91.111
2.5502,25.61021366,1.3718,1.4326,70.545,2.3333,23.333,1.3,1.3333,73.333
4.8568,12.45742698,2.0697,1.3564,88.092,5,12.222,2.2333,1.3333,86.667
2.2923,27.72405665,2.1257,0.26668,98.316,2.3333,27.778,1.9667,0.22222,100
2.2262,18.23130926,2.14,0.19841,75.296,2.3333,18.889,2.5,0.22222,77.778
1.8763,12.7136675,1.9853,1.6494,78.971,1.8889,12.222,1.9667,1.5556,82.222
1.0339,24.62031658,1.9727,1.4002,82.295,1,23.333,1.8333,1.3333,82.222
3.0425,25.68737335,1.9177,1.9011,66.597,3.2222,27.778,2.1,2,60
1.3925,23.87825976,2.0532,0.86409,94.001,1.4444,23.333,2.1,0.88889,95.556
3.6075,10.14687556,2.3077,0.29205,58.81,3.2222,10,1.7,0.22222,60
1.4392,22.3420512,2.107,1.2634,82.579,1.4444,23.333,2.3667,1.3333,77.778
3.6044,23.45527369,1.7341,0.0098309,86.362,3.6667,23.333,1.8333,0,86.667
2.142,8.762059738,2.3378,0.69716,64.772,2.3333,10,2.3667,0.88889,64.444
3.9874,29.23414025,1.8019,1.8047,77.184,4.1111,30,1.7,1.7778,77.778
2.992,14.92804482,1.7655,1.9926,86.953,2.7778,14.444,1.7,2,95.556
3.7763,18.68792028,1.7118,1.7477,92.838,3.6667,18.889,1.7,1.7778,95.556
5.3602,17.5648019,1.4994,0.56181,68.01,5,14.444,1.4333,0.44444,73.333
1.5881,24.38160904,1.5469,0.44877,62.31,1.4444,23.333,1.3,0.44444,64.444
4.2908,11.74485774,1.8152,0.23584,76.383,4.1111,12.222,1.7,0.22222,77.778
2.1375,10.51305041,2.2197,1.7438,90.619,1.8889,10,1.9667,1.5556,100
1.1307,10.530968,2.0901,1.004,80.83,1.4444,12.222,2.2333,1.1111,77.778
3.2948,21.63067565,2.0507,0.42444,90.269,3.2222,21.111,2.1,0.44444,91.111
2.4935,24.13895612,2.0112,1.5912,88.398,2.3333,23.333,1.9667,1.5556,91.111
2.1022,26.83035334,1.8873,1.3809,82.35,1.8889,25.556,1.7,1.3333,86.667
2.9258,30.42133332,2.1851,1.332,87.492,2.7778,30,2.2333,1.3333,86.667
1.9237,20.55892958,1.4144,1.9391,76.108,1.8889,21.111,1.4333,2,77.778
3.385,25.59903604,1.4002,0.71105,61.546,3.2222,23.333,1.3,0.66667,64.444
3.7067,17.04261644,1.9185,0.6884,58.875,3.6667,16.667,1.8333,0.66667,60
2.3588,28.57231508,1.4441,1.7439,64.037,2.3333,30,1.4333,1.7778,64.444
1.0709,20.41512918,2.2153,0.85097,94.939,1,21.111,2.5,0.88889,95.556
3.9867,27.70789717,1.8924,1.8105,80.971,4.1111,27.778,1.8333,1.7778,82.222
1.5963,24.03164394,1.5185,2.0629,85.348,1.4444,23.333,1.3,2,100
4.0752,25.28748547,1.4577,0.86167,88.783,4.1111,25.556,1.4333,0.88889,91.111
2.3437,25.37380341,1.2899,0.22213,79.713,2.3333,25.556,1.3,0.22222,77.778
1.6575,19.7456511,2.2162,0.7752,82.038,1.4444,16.667,1.8333,0.66667,91.111
1.3168,14.48172062,2.1578,0.61764,71.752,1,12.222,1.4333,0.44444,73.333
0.90885,23.76441348,1.7377,0.98991,61.142,1,21.111,1.5667,0.88889,68.889
2.3035,18.97566679,2.0673,-0.018204,87.736,2.3333,18.889,2.3667,0,86.667
1.5215,13.16374237,2.2988,1.7305,90.074,1.4444,12.222,2.1,1.5556,95.556
2.0424,29.65921428,1.6855,0.73356,92.17,1.8889,25.556,1.3,0.66667,95.556
3.3169,14.20205295,1.6355,1.7243,68.782,3.2222,14.444,1.7,1.7778,60
2.0489,24.94707326,2.1846,1.9684,90.028,1.8889,25.556,2.1,2,95.556
4.3295,9.44141025,2.3383,1.3504,98.809,4.5556,10,2.5,1.3333,100
2.2783,8.63096811,1.7204,1.1671,81.472,2.3333,10,1.5667,1.1111,82.222
2.9642,19.62506751,2.2835,2.0021,90.578,2.7778,18.889,2.2333,2,95.556
1.6175,11.20035076,2.0252,1.2282,66.952,1.8889,12.222,2.2333,1.3333,60
1.0026,25.30126989,1.8098,1.0335,71.499,1,21.111,1.4333,0.88889,82.222
2.2553,31.96483493,2.1337,1.4025,94.632,1.8889,30,1.7,1.3333,100
3.6683,16.86219855,1.5942,0.011129,77.741,3.6667,16.667,1.5667,0,77.778
3.5952,25.52206011,2.3117,-0.0049046,97.476,3.6667,25.556,2.5,0,95.556
1.5677,10.32563122,2.6606,0.99337,93.471,1.4444,10,2.5,0.88889,95.556
2.8177,12.29635772,1.7508,1.5555,64.859,2.7778,12.222,1.8333,1.5556,60
1.9681,16.54537191,1.1879,1.9366,66.061,1.8889,16.667,1.3,2,60
2.645,8.739921703,2.4943,0.68783,77.216,2.7778,10,2.5,0.88889,77.778
1.9898,26.27310546,1.4065,0.43835,57.747,1.8889,25.556,1.3,0.44444,60
4.6878,16.60602149,2.1412,1.4798,84.558,5,16.667,2.3667,1.5556,82.222
1.4075,31.48433846,2.1886,1.6613,89.158,1,30,1.7,1.5556,100
3.8232,12.06977693,1.4951,1.7619,76.101,3.6667,12.222,1.4333,1.7778,77.778
2.261,13.13291075,2.1147,0.87942,91.778,2.3333,14.444,2.1,0.88889,91.111
2.3497,18.03515888,1.8474,0.68465,56.178,2.3333,16.667,1.8333,0.66667,60
4.4602,19.01228266,2.4404,0.55497,96.02,4.1111,16.667,2.2333,0.44444,100
4.7792,29.20440611,1.6218,1.5602,84.158,5,30,1.5667,1.5556,86.667
3.2462,27.48512979,1.9044,0.028243,59.177,3.2222,27.778,1.5667,0,60
3.9031,17.784405,2.04,1.8432,81.437,4.1111,18.889,2.2333,2,82.222
2.4813,24.24257874,1.8728,0.77324,87.921,2.7778,27.778,2.2333,0.88889,82.222
1.288,11.67845617,2.4369,0.72217,96.957,1,12.222,2.5,0.66667,100
2.1194,11.93622236,1.9416,1.9115,81.408,1.8889,12.222,1.9667,2,86.667
4.8521,11.94808468,1.8633,1.5541,91.979,5,12.222,1.9667,1.5556,95.556
1.533,23.41197913,1.9742,1.7518,84.154,1.4444,23.333,1.9667,1.7778,86.667
4.9337,14.29013376,2.0318,-0.0014676,57.706,4.5556,14.444,1.5667,0,60
1.56,20.13596735,2.2611,1.6239,93.419,1.4444,18.889,2.2333,1.5556,95.556
4.3641,22.94356481,1.8766,1.0807,86.071,4.5556,23.333,1.9667,1.1111,82.222
4.2195,32.06142717,2.5703,1.4519,100.7,4.1111,30,2.3667,1.3333,100
2.9237,18.82837389,1.6553,0.72698,52.242,2.7778,16.667,1.5667,0.66667,60
1.5643,27.8589355,2.1416,1.2692,77.366,1.4444,30,2.5,1.3333,64.444
5.0892,30.3759371,2.1305,0.011794,65.709,5,30,2.1,0,64.444
2.5228,8.275340292,2.1671,0.069141,79.734,2.7778,10,2.3667,0.22222,73.333
4.9481,25.79154151,2.218,0.24228,94.828,5,25.556,2.2333,0.22222,95.556
5.2027,18.61691708,1.9765,0.52525,95.863,5,16.667,1.9667,0.44444,100
5.0356,17.04124608,2.3282,0.24077,98.938,5,16.667,2.3667,0.22222,100
4.2336,22.09463511,1.3033,1.567,72.785,4.1111,21.111,1.3,1.5556,73.333
4.4934,13.75846118,2.179,1.0428,108.63,4.5556,14.444,2.2333,1.1111,100
3.1936,25.19927384,2.1453,1.3008,78.585,3.2222,25.556,2.3667,1.3333,73.333
4.0597,26.30145092,2.2584,1.6039,91.736,4.1111,25.556,2.2333,1.5556,91.111
4.8514,11.79389556,1.4836,1.7638,83.39,5,12.222,1.4333,1.7778,86.667
1.4017,26.31241663,1.4884,1.7263,69.436,1.4444,27.778,1.4333,1.7778,73.333
3.6778,25.26775245,2.1602,0.61526,69.446,4.1111,30,2.5,0.66667,60
0.97891,14.60594736,1.9694,-0.0025631,69.315,1,14.444,1.8333,0,68.889
4.6942,22.23494124,1.994,1.916,97.299,5,23.333,1.9667,2,100
4.0657,29.59832442,1.8913,0.017647,67.403,4.1111,30,1.9667,0,68.889
2.0657,10.17122814,1.5633,1.7035,71.738,1.8889,10,1.4333,1.5556,73.333
4.3157,11.41561873,1.4286,1.1077,92.032,4.1111,12.222,1.4333,1.1111,91.111
1.7884,25.94187489,2.0173,0.6207,93.754,1.8889,27.778,2.3667,0.66667,91.111
1.0782,17.79523732,2.0612,0.50631,62.015,1,16.667,1.7,0.44444,64.444
3.5093,14.38264188,1.439,1.7915,93.044,3.2222,14.444,1.3,1.7778,100
2.3646,22.86329868,1.6668,-0.011105,63.368,2.3333,23.333,1.3,0,64.444
3.8952,19.9422738,1.9401,0.82763,78.238,4.1111,21.111,2.1,0.88889,73.333
1.5632,25.29530923,2.2547,1.6689,90.757,1.4444,27.778,2.3667,1.7778,91.111
1.7849,29.81370843,2.3221,1.5895,93.61,1.4444,30,2.1,1.5556,100
3.1775,16.79927801,2.0165,0.01405,87.83,3.2222,16.667,2.1,0,86.667
4.3657,11.9603505,1.8333,1.8971,85.665,4.5556,12.222,1.8333,2,91.111
1.4291,30.22114152,1.7049,-0.028903,74.92,1.4444,30,1.7,0,77.778
1.1859,11.1826367,2.3154,0.70142,76.791,1,10,2.2333,0.66667,77.778
3.71,20.13408752,1.514,0.53075,73.221,3.2222,16.667,1.3,0.44444,82.222
4.3444,26.01162644,2.1155,1.8155,89.094,4.5556,25.556,2.1,1.7778,91.111
2.777,24.4256339,1.4887,1.0487,72.888,2.7778,25.556,1.5667,1.1111,68.889
4.2577,15.6411562,2.013,0.51814,57.688,4.1111,14.444,1.8333,0.44444,64.444
3.2215,23.34028698,2.3036,1.7676,89.231,3.2222,23.333,2.3667,1.7778,86.667
4.0566,23.82555225,2.3985,0.44194,66.91,4.1111,23.333,2.5,0.44444,64.444
2.1,10.04954279,1.8872,1.8336,81.133,1.8889,10,1.8333,1.7778,86.667
2.7583,27.00686556,1.4087,0.42435,72.276,2.7778,27.778,1.4333,0.44444,73.333
4.3986,20.28529683,1.5818,0.82559,84.586,4.5556,21.111,1.7,0.88889,82.222
4.0189,23.64217285,1.744,1.5293,84.829,4.1111,23.333,1.8333,1.5556,86.667
1.8531,24.96789457,1.6742,0.66277,66.716,1.8889,25.556,1.8333,0.66667,64.444
3.5619,10.1176801,2.2947,1.7514,83.735,3.6667,10,2.5,1.7778,86.667
4.5744,17.00139563,1.6981,1.7514,81.656,4.5556,16.667,1.7,1.7778,82.222
1.6103,11.7417478,1.8472,1.942,82.344,1.4444,12.222,1.8333,2,86.667
1.2285,11.0741783,2.0395,0.26677,92.175,1,10,1.4333,0.22222,86.667
4.2775,13.73629171,2.0365,1.456,64.684,4.1111,12.222,1.9667,1.3333,60
3.5334,26.10616972,2.1407,1.7281,80.721,3.6667,27.778,2.2333,1.7778,77.778
2.112,24.78789685,2.2175,1.3958,92.236,1.8889,23.333,2.1,1.3333,95.556
3.8696,12.37283501,1.5212,1.7992,74.082,3.6667,12.222,1.4333,1.7778,73.333
2.7859,28.26709033,1.5603,-0.035858,90.943,2.7778,27.778,1.4333,0,91.111
3.656,25.57426534,2.2508,0.0090386,59.57,3.6667,25.556,2.1,0,60
3.9092,9.429915364,1.7336,1.8942,81.512,4.1111,10,1.7,2,86.667
3.081,17.60448198,1.9083,0.82152,72.238,3.2222,18.889,2.1,0.88889,64.444
1.7516,16.05373069,1.4226,0.89356,61.137,1.8889,16.667,1.4333,0.88889,64.444
3.5815,14.09612215,1.9519,-0.009166,78.017,3.6667,14.444,2.1,0,77.778
2.8791,31.23147394,1.5823,0.68139,92.299,2.7778,30,1.3,0.66667,95.556
2.9825,24.22815775,2.4889,1.3699,97.383,2.7778,23.333,2.5,1.3333,95.556
4.0262,11.17882918,2.0417,0.73209,68.708,3.6667,10,1.8333,0.66667,82.222
3.5665,17.45318363,1.6577,2.0357,91.466,3.2222,16.667,1.4333,2,100
2.9418,9.502062927,1.5707,0.98631,75.589,2.7778,10,1.3,0.88889,82.222
1.8541,10.70247327,2.4571,0.88947,96.692,1.8889,12.222,2.5,0.88889,95.556
0.58036,11.36593358,1.7036,1.088,59.168,1,10,1.3,0.88889,68.889
4.2323,24.09192061,1.7768,0.44909,65.06,4.1111,23.333,1.7,0.44444,64.444
3.4925,20.53440947,2.1911,1.6921,88.152,3.6667,21.111,2.3667,1.7778,86.667
0.90828,21.40958766,1.7315,0.18896,70.717,1,21.111,1.3,0.22222,73.333
3.3884,9.903898795,1.6252,1.6468,82.254,3.2222,10,1.5667,1.5556,86.667
1.8351,16.00313958,2.2261,0.63609,84.801,1.4444,12.222,1.4333,0.44444,91.111
4.2394,9.965960357,2.1463,1.5929,82.845,4.5556,10,2.3667,1.5556,86.667
4.6577,27.53222612,2.1708,1.8601,66.171,5,27.778,2.1,1.7778,60
1.806,16.13222315,2.1304,0.22425,77.256,1.8889,16.667,2.3667,0.22222,77.778
2.6786,16.06776613,2.172,0.18572,72.068,2.7778,16.667,2.3667,0.22222,73.333
0.98419,12.96593545,2.4979,1.3947,91.565,1,12.222,2.5,1.3333,86.667
1.3959,22.74251566,1.7127,1.2342,85.063,1.4444,21.111,1.4333,1.1111,91.111
2.3388,18.83633952,2.1415,1.2988,82.356,2.3333,18.889,2.3667,1.3333,77.778
3.8162,17.29069957,1.6455,1.817,91.064,3.6667,16.667,1.5667,1.7778,95.556
4.0111,16.7542328,1.9798,0.53442,87.114,3.6667,14.444,1.8333,0.44444,95.556
2.2534,13.60770067,2.1042,0.22332,86.149,2.3333,14.444,2.2333,0.22222,86.667
0.73264,12.35041684,1.7384,1.6529,75.014,1,12.222,1.7,1.5556,73.333
4.7416,17.12260895,1.623,0.77356,87.684,5,18.889,1.8333,0.88889,82.222
3.2195,30.04484859,2.5232,0.21613,100.14,3.2222,30,2.5,0.22222,100
2.3169,28.70176958,1.541,0.66337,79.4,2.3333,30,1.5667,0.66667,77.778
3.9403,28.67384727,1.6261,1.0657,75.342,4.1111,30,1.7,1.1111,73.333
4.6574,25.47800132,1.7991,1.9183,87.977,5,27.778,1.7,2,91.111
3.1697,24.92676946,2.305,1.5316,86.076,3.2222,25.556,2.5,1.5556,82.222
4.4941,12.88272317,2.3138,1.0946,70.218,4.5556,12.222,2.3667,1.1111,64.444
4.4493,21.15196401,2.418,1.426,64.398,4.5556,18.889,2.5,1.3333,60
1.5346,21.31348069,1.7827,0.77502,55.451,1.4444,18.889,1.5667,0.66667,64.444
1.4876,29.92907631,2.139,0.45367,100.91,1.4444,30,1.9667,0.44444,100
2.5077,21.8475664,2.2615,1.5954,95.868,2.3333,21.111,2.2333,1.5556,95.556
1.6386,16.93957947,2.2693,2.0131,90.414,1.4444,16.667,2.2333,2,95.556
2.7902,13.50682965,1.8615,0.22181,86.027,2.7778,14.444,1.8333,0.22222,86.667
4.6883,14.16166383,1.9568,1.7143,77.494,5,14.444,2.1,1.7778,73.333
2.9103,16.62435791,1.7295,0.24133,100.88,2.7778,16.667,1.4333,0.22222,100
4.0381,12.95705768,2.3622,1.3198,75.821,4.1111,12.222,2.5,1.3333,73.333
2.3109,27.32246102,1.8749,0.65484,88.909,2.3333,27.778,1.9667,0.66667,86.667
2.1607,10.38062933,1.8055,0.79985,71.139,2.3333,12.222,1.8333,0.88889,73.333
4.2205,31.61874864,2.1527,1.4035,93.109,4.1111,30,1.9667,1.3333,95.556
2.426,29.19025391,1.765,1.5348,68.133,2.3333,30,1.8333,1.5556,68.889
1.7525,8.850401596,1.4873,1.1999,67.332,1.8889,10,1.3,1.1111,64.444
1.365,17.3682016,2.0822,1.3369,81.364,1.4444,16.667,2.2333,1.3333,77.778
2.7893,29.46093547,1.6611,0.44037,91.15,2.7778,30,1.4333,0.44444,91.111
1.0353,14.38705334,2.4884,1.5081,89.097,1,12.222,2.3667,1.3333,91.111
4.4737,18.76272601,1.907,-0.056466,85.301,4.5556,18.889,2.1,0,86.667
3.6108,21.53915863,2.0975,0.017038,69.383,3.6667,21.111,2.1,0,68.889
4.3731,22.69517512,1.6004,0.84216,84.019,4.5556,23.333,1.7,0.88889,82.222
1.756,12.40093551,2.1605,1.3489,75.719,1.8889,12.222,2.2333,1.3333,77.778
2.3432,20.32308006,1.7823,0.93202,85.039,2.3333,18.889,1.7,0.88889,91.111
2.256,11.2815293,2.2068,1.4609,80.139,2.3333,12.222,2.3667,1.5556,77.778
4.5261,23.62390541,1.9672,0.21098,77.48,4.5556,23.333,2.1,0.22222,77.778
3.3078,21.51909299,1.5392,1.5483,82.779,3.2222,21.111,1.5667,1.5556,82.222
1.4529,16.48971828,1.8718,-0.010849,88.87,1.4444,16.667,1.8333,0,86.667
3.5466,13.79260974,1.8794,1.6456,70.432,3.6667,14.444,2.1,1.7778,68.889
3.2532,12.0241357,2.4877,0.67025,86.127,3.2222,12.222,2.5,0.66667,91.111
0.98141,28.04793565,1.8847,0.42353,80.451,1,27.778,1.7,0.44444,82.222
3.5982,13.94263445,2.188,0.20803,78.568,3.6667,14.444,2.3667,0.22222,77.778
4.0745,25.52342778,1.9821,0.82617,71.252,4.5556,30,2.1,0.88889,60
4.4416,20.32664942,1.5479,1.6931,75.534,4.5556,21.111,1.5667,1.7778,73.333
4.1156,10.26717795,1.9155,1.9656,70.499,4.5556,10,1.9667,2,60
1.7838,27.90824684,1.9054,0.81971,97.217,1.8889,30,1.9667,0.88889,95.556
2.9702,12.03563136,1.9967,1.9322,88.749,2.7778,12.222,1.9667,2,100
3.3047,30.56942014,1.5581,0.66881,93.172,3.2222,30,1.3,0.66667,95.556
5.0498,15.21189945,1.6843,0.43466,82.418,5,14.444,1.8333,0.44444,86.667
2.8482,19.20538436,2.2431,0.4338,93.898,2.7778,18.889,2.2333,0.44444,95.556
1.166,14.64211898,2.0309,0.0024897,90.98,1,14.444,1.8333,0,91.111
4.5216,14.30541496,1.5456,-0.0064417,90.092,4.5556,14.444,1.5667,0,91.111
1.7324,15.94443512,1.9928,0.61385,64.478,1.8889,16.667,2.2333,0.66667,68.889
0.92432,10.51184725,1.9443,0.054585,63.39,1,10,1.7,0,60
1.5698,12.74816664,1.5369,1.8961,79.357,1.4444,12.222,1.4333,1.7778,82.222
0.91527,25.15099047,1.9889,0.42418,80.437,1,25.556,2.2333,0.44444,82.222
1.4775,29.80577017,1.6805,0.46995,92.881,1.4444,30,1.3,0.44444,91.111
4.2275,24.71568711,1.4739,1.3552,85.157,4.1111,23.333,1.4333,1.3333,86.667
4.7543,11.68298597,1.6688,0.8397,76.584,4.1111,10,1.4333,0.66667,86.667
2.938,19.09099717,1.5022,1.9777,80.707,2.7778,18.889,1.4333,2,86.667
3.045,12.20895775,2.0529,0.72791,68.37,3.2222,14.444,2.2333,0.88889,60
1.5415,29.04231051,1.6151,1.766,70.786,1.4444,30,1.4333,1.7778,77.778
3.8985,22.40315123,1.568,1.5907,95.515,3.6667,21.111,1.4333,1.5556,100
2.6071,18.82145997,1.9258,0.9944,81.67,2.7778,21.111,2.2333,1.1111,73.333
4.6399,22.41135008,1.9366,1.9256,73.262,5,23.333,1.9667,2,73.333
2.8253,16.71827456,1.5319,0.052489,88.281,2.7778,16.667,1.4333,0,86.667
0.96104,18.82494546,1.9673,-0.015263,76.229,1,18.889,1.8333,0,77.778
1.7647,27.60924246,1.5664,0.87758,82.41,1.8889,27.778,1.5667,0.88889,82.222
1.9227,17.21495978,2.0662,0.053749,68.697,1.8889,16.667,2.1,0,68.889
3.5483,24.75606248,1.8879,1.7231,76.284,3.6667,25.556,1.9667,1.7778,73.333
5.3259,18.00747291,2.097,-0.0041781,62.739,5,18.889,1.7,0,60
4.1611,12.38294858,2.2559,1.8638,73.838,4.5556,12.222,2.5,2,73.333
1.1739,25.61369376,2.3058,1.6414,89.582,1,27.778,2.5,1.7778,86.667
4.7698,30.33169021,2.4448,1.6416,95.986,5,30,2.3667,1.5556,95.556
1.8812,10.99920208,2.2466,0.22413,97.832,1.8889,12.222,2.3667,0.22222,95.556
0.94414,20.79220196,1.9419,0.45149,72.87,1,21.111,1.9667,0.44444,73.333
1.5539,20.36065608,2.2774,1.5902,87.236,1.4444,18.889,2.3667,1.5556,86.667
5.1141,23.43475229,2.1533,0.18414,59.703,5,23.333,1.9667,0.22222,60
4.858,18.82922831,1.4611,1.5153,78.988,5,18.889,1.5667,1.5556,77.778
0.95484,19.34130009,1.9468,0.45297,59.613,1,18.889,1.8333,0.44444,64.444
1.9321,12.932101,1.8602,1.339,94.45,1.8889,12.222,1.4333,1.1111,100
3.5146,22.64900922,1.8282,0.84157,76.998,3.6667,23.333,1.9667,0.88889,73.333
1.0528,15.93488305,1.8447,0.94195,72.864,1.4444,18.889,2.3667,1.1111,60
4.7059,27.8417181,2.2287,0.66374,94.393,5,30,2.3667,0.66667,91.111
3.579,18.56393268,2.2758,0.42712,66.958,3.6667,18.889,2.5,0.44444,68.889
4.0281,27.53017783,2.0256,1.3313,80.042,4.1111,27.778,2.1,1.3333,77.778
4.431,10.62514282,1.8852,2.0351,68.565,5,10,1.8333,2,60
5.4998,11.73296397,2.4494,0.66544,44.174,5,10,2.1,0.44444,60
3.2078,19.03504271,1.9236,0.87662,87.541,3.2222,18.889,1.9667,0.88889,86.667
4.49,18.80721343,1.9834,0.79845,76.353,5,21.111,2.2333,0.88889,68.889
2.244,26.50006116,2.1042,1.4861,94.252,1.8889,23.333,1.7,1.3333,100
2.7282,26.46889592,1.8595,1.7206,71.389,2.7778,27.778,1.9667,1.7778,68.889
3.2842,17.78465553,2.4234,1.3795,94.481,3.2222,16.667,2.5,1.3333,91.111
3.5662,18.39054183,2.0002,0.71207,85.409,2.7778,12.222,1.3,0.44444,95.556
2.6906,20.41488364,2.1897,0.41881,73.742,2.7778,21.111,2.5,0.44444,73.333
2.5429,23.21768299,1.5156,0.77785,51.857,2.3333,18.889,1.3,0.66667,60
3.4334,27.78031667,2.1231,1.9442,64.495,3.6667,30,2.2333,2,60
4.0182,19.678017,2.369,1.5423,92.169,4.1111,18.889,2.5,1.5556,91.111
2.9838,25.71878561,2.0082,0.60748,75.541,3.2222,30,2.3667,0.66667,68.889
2.2092,26.9076573,2.062,0.99805,92.47,2.3333,30,2.3667,1.1111,86.667
1.0939,24.85289247,2.2333,1.5981,86.223,1,27.778,2.5,1.7778,77.778
4.6239,20.54022881,1.5875,0.71485,70.236,4.5556,18.889,1.5667,0.66667,73.333
2.8154,16.58765959,1.6746,0.22738,68.809,2.7778,16.667,1.5667,0.22222,68.889
4.4074,24.24998634,1.4414,1.4754,64.452,4.1111,21.111,1.3,1.3333,60
4.24,11.41789021,1.7146,1.1116,98.84,4.1111,12.222,1.7,1.1111,95.556
